ENRLMT_ID,NPI
O20140227000392,1588181366
O20140227000392,1619436128
O20140227000392,1639727654
O20140227000392,1659765543
O20140227000392,1669829578
O20140227000392,1689236374
O20140227000392,1700303583
O20140227000392,1740838119
O20140227000392,1770950230
O20140227000392,1821465378
O20140227000392,1841648201
O20140227000392,1871015859
O20140227000392,1871960427
O20140227000392,1881059657
O20140227000392,1881315091
O20140227000392,1891228532
O20140227000392,1922426840
O20140227000728,1093578775
O20140227000728,1194588665
O20140227000728,1295598761
O20140227000728,1497518963
O20140227000728,1538856372
O20140227000728,1568225241
O20140227000728,1669235131
O20140228000203,1053957225
O20140228000289,1174947154
O20140228000569,1588113088
O20140228000827,1679513030
O20140228000827,1750946067
O20140228001224,1023670023
O20140228001224,1063533164
O20140228001224,1306225610
O20140228001224,1518089762
O20140228001224,1578364246
O20140228001224,1861054447
O20140228001224,1861513343
O20140228001338,1619307873
O20140303000710,1679394514
O20140303000710,1760803324
O20140303000978,1710993159
O20140303001515,1992949796
O20140304001766,1871104836
O20140305000937,1790386746
O20140305001962,1871259481
O20140306001649,1518347780
O20140307001484,1255479218
O20140310000850,1114415361
O20140310000850,1275271462
O20140311000227,1013789015
O20140311000227,1134901291
O20140311001327,1053993048
O20140311001327,1114526969
O20140311001327,1457094534
O20140311001327,1558787838
O20140311001327,1629540638
O20140311001327,1679143648
O20140311001807,1790803286
O20140311001807,1801194170
O20140312000133,1285928218
O20140314000181,1104644988
O20140314000181,1336615988
O20140314000478,1003092438
O20140314000478,1063439172
O20140314000478,1073530184
O20140314000478,1245257351
O20140314000478,1487833943
O20140314000478,1790702801
O20140314000709,1790789212
O20140314001276,1255957205
O20140317001851,1518191923
O20140318000090,1366850430
O20140318000266,1083409536
O20140318000266,1437697273
O20140318000266,1598251753
O20140318000266,1689160848
O20140318000266,1780448472
O20140318000266,1841786001
O20140318000266,1861932089
O20140318000758,1902227093
O20140318001129,1629694997
O20140319000376,1497897623
O20140319000376,1811035959
O20140319000969,1164188603
O20140319001324,1104229236
O20140319001324,1487057519
O20140320000452,1609837665
O20140321000221,1306276308
O20140321000524,1316499312
O20140321000524,1336691336
O20140321001462,1871915470
O20140324000853,1770911372
O20140324001294,1174541650
O20140324001294,1346667359
O20140324001294,1366469611
O20140324001294,1457378705
O20140324001294,1568733178
O20140324001294,1639196983
O20140324001294,1720005077
O20140324001294,1811914161
O20140324001909,1104255652
O20140324001909,1205265725
O20140324001909,1235568536
O20140324001909,1457780611
O20140324001909,1497184790
O20140324001909,1578992624
O20140324001909,1760811913
O20140324001909,1831528983
O20140324001909,1851720007
O20140324001909,1861821019
O20140324001909,1992133011
O20140325000665,1366864852
O20140325000665,1427722578
O20140325000665,1437823507
O20140325000665,1477125912
O20140325000665,1720650278
O20140325000665,1801468343
O20140325001579,1073800314
O20140325001579,1083928832
O20140325001579,1508420373
O20140325001899,1487296307
O20140325001940,1114324837
O20140325001940,1497367262
O20140325001940,1548652571
O20140325001940,1689071391
O20140325002118,1699227942
O20140326001461,1467873547
O20140326001589,1083215875
O20140326001589,1205641388
O20140326001589,1225883366
O20140326001589,1336649599
O20140326001589,1629791900
O20140326001589,1730782798
O20140326001589,1962828293
O20140326001589,1982360533
O20140326001597,1104857119
O20140327000122,1700214186
O20140327000122,1841628286
O20140327000122,1902240724
O20140327000122,1982077863
O20140327000128,1467873968
O20140327001334,1073144473
O20140328001904,1053727545
O20140328001904,1326376310
O20140328001904,1376716464
O20140331000652,1326855164
O20140331000652,1902613730
O20140331000791,1659355253
O20140331000940,1396128328
O20140331001019,1295151959
O20140331001580,1396217600
O20140401000245,1023722717
O20140401000245,1518548569
O20140401000269,1144275892
O20140401000684,1366860348
O20140401000871,1295151959
O20140401001219,1043645930
O20140401001219,1053746933
O20140402000853,1871924944
O20140402001089,1801239389
O20140403001063,1295151959
O20140403001260,1003487380
O20140403001260,1619392941
O20140403001947,1255761151
O20140404001805,1780096529
O20140407000623,1295151959
O20140407000688,1760802912
O20140407001422,1124452289
O20140407001422,1750715892
O20140407001422,1891129151
O20140407001673,1013358118
O20140407001673,1972896900
O20140407002028,1952757866
O20140408000303,1740623057
O20140408000606,1609291152
O20140408001582,1831529072
O20140408002154,1265857858
O20140409000430,1962715276
O20140409001148,1588017412
O20140409002451,1376819888
O20140409002451,1942208319
O20140410000722,1194762294
O20140410000977,1518719228
O20140410002168,1811165269
O20140411000503,1558733378
O20140411000503,1881023638
O20140411001788,1023517935
O20140411001788,1093380180
O20140411001788,1164973947
O20140411001788,1174022362
O20140411001788,1306613872
O20140411001788,1336916808
O20140411001788,1598532061
O20140411001788,1619335106
O20140411001788,1639678790
O20140411001788,1669276523
O20140411001788,1720587918
O20140411001788,1891562369
O20140411001788,1972002871
O20140412000086,1144653817
O20140412000086,1366875874
O20140412000086,1437584927
O20140412000086,1528493012
O20140412000086,1700211299
O20140414000462,1114247822
O20140414000462,1598085227
O20140414000917,1063029593
O20140414000917,1316362270
O20140414000917,1649695776
O20140414000917,1679176788
O20140414000917,1699190553
O20140414000917,1750706917
O20140414000917,1780009860
O20140414000917,1942093018
O20140415000505,1639594005
O20140415000669,1346510708
O20140415001839,1093130072
O20140415001839,1194767186
O20140415001839,1326463357
O20140415001839,1518383025
O20140415001839,1518385806
O20140415001839,1588080030
O20140415001839,1598213241
O20140415001839,1699310649
O20140415001839,1700201712
O20140415001839,1801208087
O20140415001839,1861810186
O20140416000469,1194744532
O20140416000469,1427095249
O20140416000469,1629376363
O20140416000942,1265286900
O20140416000942,1326418641
O20140416000942,1699305896
O20140416000942,1952953978
O20140416001090,1013935881
O20140416001090,1033136106
O20140416001090,1053338111
O20140416001090,1053338129
O20140416001090,1053338285
O20140416001090,1053338293
O20140416001090,1063439123
O20140416001090,1063439297
O20140416001090,1093486078
O20140416001090,1124045299
O20140416001090,1144247206
O20140416001090,1144247214
O20140416001090,1144247370
O20140416001090,1144247388
O20140416001090,1154348217
O20140416001090,1154348381
O20140416001090,1164449229
O20140416001090,1205124567
O20140416001090,1205853371
O20140416001090,1215954383
O20140416001090,1225055395
O20140416001090,1235156308
O20140416001090,1235156399
O20140416001090,1235156464
O20140416001090,1235156472
O20140416001090,1245257302
O20140416001090,1245257476
O20140416001090,1255358313
O20140416001090,1265459408
O20140416001090,1306150578
O20140416001090,1306863477
O20140416001090,1316964489
O20140416001090,1326065483
O20140416001090,1326065558
O20140416001090,1336166495
O20140416001090,1336166560
O20140416001090,1356368591
O20140416001090,1356406516
O20140416001090,1356527790
O20140416001090,1376561167
O20140416001090,1396762464
O20140416001090,1407873573
O20140416001090,1417974577
O20140416001090,1417974585
O20140416001090,1417974643
O20140416001090,1417974650
O20140416001090,1427075589
O20140416001090,1427075654
O20140416001090,1477571248
O20140416001090,1497772560
O20140416001090,1508203852
O20140416001090,1508883661
O20140416001090,1508883679
O20140416001090,1508883737
O20140416001090,1508883745
O20140416001090,1518984673
O20140416001090,1518984749
O20140416001090,1548521008
O20140416001090,1588681654
O20140416001090,1598782666
O20140416001090,1609893767
O20140416001090,1629339189
O20140416001090,1659602142
O20140416001090,1679590749
O20140416001090,1699792754
O20140416001090,1699792762
O20140416001090,1699792820
O20140416001090,1710319777
O20140416001090,1720206469
O20140416001090,1760409833
O20140416001090,1760516678
O20140416001090,1780601849
O20140416001090,1780601856
O20140416001090,1780601914
O20140416001090,1780601922
O20140416001090,1780778845
O20140416001090,1790702850
O20140416001090,1790702926
O20140416001090,1851318927
O20140416001090,1861419939
O20140416001090,1861657181
O20140416001090,1871510008
O20140416001090,1871510016
O20140416001090,1871510933
O20140416001090,1871510941
O20140416001090,1881611010
O20140416001090,1881611945
O20140416001090,1881611952
O20140416001090,1881759850
O20140416001090,1881912954
O20140416001090,1942227012
O20140416001090,1952328023
O20140416001090,1962429027
O20140416001090,1962429035
O20140416001090,1962429100
O20140416001090,1962429191
O20140416001090,1972520039
O20140416001090,1972520104
O20140416001090,1972545739
O20140416001090,1982621041
O20140416001126,1295994341
O20140416001171,1164892634
O20140416001171,1205009966
O20140416001171,1295037372
O20140416001171,1770756447
O20140416001171,1922271691
O20140417000939,1184194045
O20140417001278,1154443034
O20140417001278,1184827370
O20140417001278,1215061148
O20140417001278,1598985889
O20140418000211,1558785170
O20140421001105,1164158895
O20140421001105,1437508819
O20140421001572,1316481211
O20140421001740,1154186872
O20140421001740,1174382469
O20140422000318,1114744075
O20140422000318,1144932591
O20140422000318,1164056206
O20140422000778,1114176070
O20140422000778,1164558482
O20140422000778,1316073620
O20140422000778,1336275056
O20140422000778,1669508974
O20140422001068,1174851711
O20140423000103,1164894812
O20140423000698,1275802050
O20140423000698,1366711145
O20140425000613,1164842431
O20140425001640,1003211392
O20140425001640,1043107477
O20140425001640,1093269144
O20140425001640,1144680604
O20140425001640,1235534629
O20140425001640,1245777994
O20140425001640,1255782306
O20140425001640,1285011650
O20140425001640,1295107191
O20140425001640,1356725766
O20140425001640,1417335019
O20140425001640,1497150510
O20140425001640,1578097572
O20140425001640,1578961496
O20140425001640,1588393607
O20140425001640,1649695214
O20140425001640,1679951792
O20140425001640,1689072613
O20140425001640,1720477482
O20140425001640,1730560079
O20140425001640,1760887053
O20140425001640,1780137232
O20140425001640,1881055069
O20140425001640,1952769044
O20140428000494,1295151959
O20140428000523,1376308601
O20140428000523,1497510721
O20140428000739,1003665738
O20140428000739,1023481207
O20140428000739,1023696044
O20140428000739,1043355605
O20140428000739,1043669344
O20140428000739,1083675136
O20140428000739,1093289084
O20140428000739,1104210244
O20140428000739,1104299270
O20140428000739,1114313236
O20140428000739,1114682523
O20140428000739,1134528722
O20140428000739,1144684184
O20140428000739,1144693318
O20140428000739,1164549366
O20140428000739,1164895389
O20140428000739,1194535492
O20140428000739,1205973658
O20140428000739,1215321351
O20140428000739,1215454947
O20140428000739,1245171651
O20140428000739,1255168522
O20140428000739,1275326571
O20140428000739,1295380574
O20140428000739,1336819374
O20140428000739,1376114488
O20140428000739,1386017457
O20140428000739,1386112167
O20140428000739,1407229685
O20140428000739,1407261076
O20140428000739,1427714203
O20140428000739,1427999838
O20140428000739,1447623665
O20140428000739,1477070100
O20140428000739,1477926665
O20140428000739,1548626021
O20140428000739,1558531509
O20140428000739,1619509171
O20140428000739,1669642435
O20140428000739,1669879094
O20140428000739,1689657322
O20140428000739,1700259983
O20140428000739,1730853920
O20140428000739,1750107561
O20140428000739,1750809646
O20140428000739,1760883904
O20140428000739,1780057992
O20140428000739,1790288850
O20140428000739,1831504406
O20140428000739,1861145955
O20140428000739,1861226318
O20140428000739,1861865057
O20140428000739,1881175339
O20140428000739,1972021194
O20140428000739,1972065456
O20140428000739,1972136224
O20140428000739,1992115554
O20140428000906,1417209685
O20140429000114,1265567127
O20140429000114,1740634286
O20140429000114,1750031548
O20140429000114,1881960128
O20140429000582,1619911104
O20140429000721,1093329468
O20140429000721,1114461472
O20140429000721,1174161087
O20140429000721,1275871394
O20140429000721,1356880389
O20140429000721,1366780488
O20140429000721,1437609914
O20140429000721,1578921870
O20140429000721,1700235199
O20140429000721,1700323292
O20140429000721,1730626201
O20140429000721,1881208254
O20140429000721,1922553049
O20140429000939,1487108403
O20140429000939,1710339833
O20140429000939,1760915607
O20140429001695,1669814182
O20140430001203,1366869505
O20140430001203,1639686504
O20140430001203,1689245607
O20140430001203,1841705928
O20140430001203,1912439944
O20140430001203,1992210074
O20140501000129,1386196459
O20140501000205,1295151959
O20140502000396,1346927423
O20140502000396,1437834058
O20140502000396,1629753231
O20140502000396,1992482079
O20140505000856,1083264162
O20140505000856,1437715232
O20140505000856,1558903294
O20140505000856,1578962882
O20140505000856,1801209549
O20140505000856,1982062097
O20140505000856,1992118632
O20140505002271,1922764018
O20140507000416,1417446501
O20140507001830,1801293188
O20140508000142,1245365196
O20140508000158,1205868221
O20140508000158,1922306729
O20140508000405,1497770945
O20140508000659,1780609222
O20140508000878,1023506276
O20140508000878,1033879713
O20140508000878,1275271462
O20140509000336,1376819888
O20140509000336,1942208319
O20140509000356,1992845663
O20140509001023,1346516853
O20140509001023,1376819888
O20140509001420,1376819888
O20140509001420,1942208319
O20140512000431,1821233750
O20140512001104,1114282605
O20140513001031,1396065140
O20140515000834,1073828455
O20140515000834,1093232506
O20140515000834,1154405413
O20140515000834,1265615249
O20140515000834,1275705824
O20140515000834,1346767852
O20140515000834,1376060830
O20140515000834,1457878969
O20140515000834,1508273335
O20140515000834,1528498532
O20140515000834,1568004893
O20140515000834,1598017196
O20140515000834,1598548042
O20140515000834,1619346863
O20140515000834,1649681693
O20140515000834,1659310464
O20140515000834,1659898138
O20140515000834,1669609111
O20140515000834,1801835087
O20140515000834,1811414378
O20140515000834,1821515388
O20140515000834,1841581352
O20140515000834,1851332373
O20140515000834,1942240510
O20140515000834,1972888659
O20140515000834,1992746564
O20140515001783,1508711458
O20140516001424,1235628579
O20140516001424,1689898777
O20140516001730,1013043223
O20140516001730,1295866390
O20140516001730,1477639037
O20140516001730,1972659027
O20140519000553,1346516853
O20140519000553,1376819888
O20140519001602,1053499350
O20140519002338,1689005357
O20140520000626,1134872005
O20140520000626,1205522760
O20140520000626,1619740305
O20140520000626,1669074415
O20140520000626,1811427826
O20140520000852,1720404288
O20140520002009,1700891397
O20140521000620,1225684731
O20140521000620,1255085700
O20140521000620,1265113385
O20140521000620,1386360683
O20140521000620,1457077752
O20140521000620,1619536604
O20140521000620,1700445798
O20140521000620,1902404395
O20140521001309,1023406469
O20140521001309,1083881114
O20140521001309,1396874426
O20140521001309,1629336011
O20140521002244,1023677945
O20140521002611,1003438557
O20140521002611,1003862343
O20140521002611,1023112224
O20140521002611,1164933362
O20140521002611,1184728230
O20140521002611,1326142480
O20140521002611,1407288210
O20140521002611,1427368596
O20140521002611,1437253598
O20140521002611,1528826351
O20140521002611,1588354187
O20140521002611,1619071776
O20140521002611,1659611424
O20140521002611,1700980869
O20140521002611,1730876368
O20140521002611,1780701417
O20140521002611,1851189088
O20140521002611,1861502452
O20140521002611,1891899951
O20140521002611,1902325822
O20140521002611,1902914575
O20140522000040,1093251209
O20140522000855,1093745051
O20140523000249,1831692540
O20140523000345,1487972246
O20140523000706,1790025989
O20140523000720,1053497388
O20140523001287,1003354861
O20140523001287,1013941749
O20140523001287,1053345793
O20140523001287,1194759829
O20140523001287,1225062961
O20140523001287,1316971054
O20140523001287,1336173079
O20140523001287,1386678019
O20140523001287,1407880149
O20140523001287,1427082163
O20140523001287,1497789127
O20140523001287,1518991256
O20140523001287,1538319298
O20140523001287,1548294275
O20140523001287,1578588299
O20140523001287,1639103369
O20140523001287,1659305381
O20140523001287,1659607141
O20140523001287,1689608325
O20140523001287,1780139154
O20140523001287,1790719433
O20140527000000,1306267380
O20140527000000,1639509706
O20140527001161,1326584277
O20140527001161,1548658966
O20140527001388,1245653617
O20140527001473,1275271462
O20140527001473,1922597640
O20140528001695,1437676475
O20140528001695,1457719643
O20140528001695,1508238452
O20140528001695,1700395654
O20140529001548,1215823810
O20140529001548,1407221773
O20140529001548,1457760878
O20140529001548,1487927133
O20140529001548,1730758137
O20140529001548,1982152674
O20140529001652,1023100047
O20140529001652,1144412487
O20140529001652,1194922930
O20140529001652,1205281334
O20140529001652,1285736397
O20140529001652,1346353018
O20140529001652,1356927487
O20140529001652,1396828786
O20140529001652,1417303736
O20140529001652,1467861161
O20140529001652,1528160611
O20140529001652,1538590740
O20140529001652,1548620214
O20140529001652,1568617173
O20140529001652,1598093627
O20140529001652,1639271745
O20140529001652,1639588320
O20140529001652,1639725112
O20140529001652,1801205505
O20140529001652,1932308202
O20140529001800,1396247797
O20140529001800,1427396340
O20140529001800,1477063782
O20140529001800,1689112682
O20140529001800,1801205505
O20140530000100,1235627480
O20140530000100,1275271462
O20140602000154,1144645474
O20140602000154,1184049967
O20140602000154,1316362643
O20140602000154,1629682257
O20140602000154,1750792958
O20140602000154,1912528274
O20140602000834,1780667923
O20140602001702,1033157151
O20140602001702,1104868207
O20140602001702,1154364719
O20140602001702,1215965991
O20140602001702,1225320898
O20140602001702,1225479884
O20140602001702,1275571432
O20140602001702,1427075498
O20140602001702,1588602171
O20140602001702,1609897461
O20140602001702,1639540883
O20140602001702,1679882294
O20140602001702,1720022379
O20140602001702,1740584184
O20140602001702,1770525883
O20140602001702,1790702579
O20140602001702,1932127594
O20140603002508,1487869467
O20140604000032,1487869467
O20140604002027,1093170433
O20140604002762,1871881441
O20140605000795,1003867748
O20140605000795,1023069895
O20140605000795,1447201397
O20140605000795,1609827229
O20140605000795,1629029236
O20140605000795,1740231521
O20140606000217,1114369006
O20140606000217,1275271462
O20140606000217,1437647682
O20140606000217,1992289490
O20140606001173,1003103227
O20140606001173,1003833112
O20140606001173,1013934132
O20140606001173,1023126315
O20140606001173,1033138045
O20140606001173,1043237241
O20140606001173,1053578559
O20140606001173,1063430726
O20140606001173,1063439263
O20140606001173,1063700409
O20140606001173,1063730133
O20140606001173,1073883443
O20140606001173,1083631188
O20140606001173,1093008690
O20140606001173,1093732190
O20140606001173,1104843226
O20140606001173,1114945870
O20140606001173,1124183553
O20140606001173,1134146335
O20140606001173,1144564782
O20140606001173,1154349819
O20140606001173,1174540272
O20140606001173,1174540280
O20140606001173,1184029951
O20140606001173,1184072381
O20140606001173,1184641284
O20140606001173,1205854965
O20140606001173,1225055429
O20140606001173,1225222631
O20140606001173,1225363328
O20140606001173,1235156431
O20140606001173,1245679232
O20140606001173,1265459366
O20140606001173,1275550378
O20140606001173,1275550386
O20140606001173,1285042127
O20140606001173,1285071613
O20140606001173,1285098319
O20140606001173,1285651380
O20140606001173,1285651398
O20140606001173,1326065525
O20140606001173,1356368450
O20140606001173,1356368468
O20140606001173,1366469462
O20140606001173,1376560474
O20140606001173,1376560482
O20140606001173,1386988715
O20140606001173,1396291647
O20140606001173,1407299910
O20140606001173,1407873607
O20140606001173,1417974619
O20140606001173,1437176534
O20140606001173,1447277546
O20140606001173,1447277553
O20140606001173,1457378556
O20140606001173,1457378564
O20140606001173,1457730301
O20140606001173,1467479568
O20140606001173,1467479576
O20140606001173,1467868521
O20140606001173,1477901676
O20140606001173,1487061453
O20140606001173,1508883703
O20140606001173,1518194430
O20140606001173,1518361302
O20140606001173,1518498534
O20140606001173,1528085628
O20140606001173,1528317922
O20140606001173,1538186630
O20140606001173,1538186648
O20140606001173,1538550066
O20140606001173,1538579131
O20140606001173,1548287642
O20140606001173,1548287659
O20140606001173,1558388652
O20140606001173,1558388660
O20140606001173,1568727022
O20140606001173,1578971420
O20140606001173,1588729552
O20140606001173,1598782799
O20140606001173,1609254960
O20140606001173,1619295789
O20140606001173,1619367174
O20140606001173,1619994712
O20140606001173,1629095724
O20140606001173,1629095732
O20140606001173,1639196736
O20140606001173,1639234768
O20140606001173,1639573819
O20140606001173,1639618770
O20140606001173,1649297748
O20140606001173,1649297755
O20140606001173,1669820866
O20140606001173,1669865986
O20140606001173,1679972004
O20140606001173,1679977581
O20140606001173,1689692337
O20140606001173,1689981631
O20140606001173,1699792895
O20140606001173,1700292117
O20140606001173,1700803806
O20140606001173,1710272877
O20140606001173,1710904818
O20140606001173,1720005820
O20140606001173,1730106832
O20140606001173,1730106840
O20140606001173,1760707566
O20140606001173,1780601989
O20140606001173,1801291679
O20140606001173,1801581442
O20140606001173,1801813902
O20140606001173,1801813910
O20140606001173,1811277072
O20140606001173,1811914914
O20140606001173,1821015926
O20140606001173,1821015934
O20140606001173,1821233040
O20140606001173,1831116953
O20140606001173,1841423969
O20140606001173,1851310866
O20140606001173,1861419061
O20140606001173,1871510073
O20140606001173,1871804286
O20140606001173,1881611085
O20140606001173,1891712998
O20140606001173,1902823008
O20140606001173,1912924028
O20140606001173,1922025048
O20140606001173,1942229950
O20140606001173,1942648472
O20140606001173,1952328155
O20140606001173,1952725731
O20140606001173,1952780892
O20140606001173,1962420711
O20140606001173,1962429167
O20140606001173,1962954453
O20140606001173,1972520179
O20140606001173,1992722094
O20140609000107,1275271462
O20140609000885,1104907682
O20140609001793,1679924765
O20140610000246,1083035117
O20140610000246,1114695582
O20140610000246,1154384899
O20140610000246,1205257334
O20140610000246,1215327598
O20140610000246,1306231139
O20140610000246,1316368459
O20140610000246,1326408444
O20140610000246,1417545534
O20140610000246,1467873596
O20140610000246,1639561624
O20140610000246,1811048895
O20140610000246,1821482936
O20140610000246,1851785968
O20140610000246,1902256092
O20140610000303,1114519774
O20140610000303,1164941670
O20140610000303,1265902589
O20140610000303,1699318550
O20140610001314,1922426881
O20140610001772,1568507127
O20140610001779,1891891792
O20140610002395,1043599657
O20140610002395,1083060214
O20140610002395,1396096228
O20140611000092,1376819888
O20140611000092,1942208319
O20140611000326,1104348093
O20140611000326,1477030237
O20140611000326,1609353549
O20140611000363,1003429242
O20140611000363,1003429903
O20140611000363,1043825516
O20140611000363,1083335079
O20140611000363,1093538837
O20140611000363,1174120125
O20140611000363,1194446492
O20140611000363,1225641467
O20140611000363,1245843481
O20140611000363,1255944534
O20140611000363,1285248054
O20140611000363,1295349785
O20140611000363,1386342921
O20140611000363,1396358578
O20140611000363,1417562216
O20140611000363,1427712967
O20140611000363,1427890573
O20140611000363,1437764222
O20140611000363,1437944808
O20140611000363,1477165702
O20140611000363,1497368674
O20140611000363,1518570795
O20140611000363,1518685098
O20140611000363,1528837416
O20140611000363,1538708854
O20140611000363,1538772710
O20140611000363,1548873722
O20140611000363,1588278204
O20140611000363,1598570665
O20140611000363,1609489848
O20140611000363,1649884131
O20140611000363,1700510120
O20140611000363,1710591508
O20140611000363,1730786971
O20140611000363,1740894229
O20140611000363,1770196917
O20140611000363,1780355156
O20140611000363,1811501307
O20140611000363,1821601725
O20140611000363,1821695370
O20140611000363,1831703313
O20140611000363,1871106054
O20140611000363,1902410491
O20140611000363,1922622695
O20140611000363,1932712833
O20140611000363,1942929641
O20140611000363,1972178051
O20140611000768,1346516853
O20140611000768,1376819888
O20140611001215,1093130346
O20140611001215,1356766604
O20140611001215,1821413170
O20140611002183,1083128029
O20140611002183,1083798680
O20140611002183,1124475108
O20140611002183,1174545859
O20140611002183,1184646861
O20140611002183,1235517053
O20140611002183,1245651850
O20140611002183,1265454946
O20140611002183,1356363030
O20140611002183,1366464042
O20140611002183,1366819963
O20140611002183,1376057315
O20140611002183,1396129425
O20140611002183,1396259321
O20140611002183,1447272125
O20140611002183,1447933353
O20140611002183,1538181219
O20140611002183,1629090303
O20140611002183,1649693052
O20140611002183,1689182693
O20140611002183,1699142224
O20140611002183,1710909494
O20140611002183,1730551169
O20140611002183,1770173122
O20140611002183,1801209028
O20140611002183,1811202187
O20140611002183,1871853382
O20140611002183,1952735375
O20140611002183,1952783516
O20140611002183,1992727671
O20140612000137,1578614988
O20140612000318,1417098773
O20140612000318,1578917076
O20140612000318,1881274348
O20140613000689,1023374766
O20140613000689,1043580806
O20140613000689,1073884847
O20140613000689,1093051468
O20140613000689,1154347367
O20140613000689,1205114071
O20140613000689,1427350040
O20140613000689,1437410990
O20140613000689,1598937617
O20140613000689,1609314004
O20140613000689,1740213461
O20140613000689,1811267693
O20140613000689,1881987337
O20140613000689,1952848905
O20140613001181,1023477866
O20140613001181,1033148622
O20140613001181,1083216618
O20140613001181,1124694567
O20140613001181,1134404437
O20140613001181,1134997463
O20140613001181,1194259432
O20140613001181,1205489275
O20140613001181,1245799782
O20140613001181,1255432993
O20140613001181,1285945600
O20140613001181,1316562374
O20140613001181,1336443712
O20140613001181,1386195444
O20140613001181,1386206951
O20140613001181,1467094607
O20140613001181,1538784509
O20140613001181,1548909146
O20140613001181,1568163723
O20140613001181,1598358707
O20140613001181,1629607114
O20140613001181,1649201542
O20140613001181,1649412867
O20140613001181,1659700144
O20140613001181,1669801155
O20140613001181,1699701714
O20140613001181,1710411160
O20140613001181,1760885321
O20140613001181,1790244192
O20140613001181,1821551920
O20140613001181,1861131328
O20140613001181,1861777468
O20140613001181,1871878470
O20140613001181,1912338054
O20140613001181,1912784406
O20140613001181,1942239538
O20140613001181,1972807352
O20140613001647,1972610699
O20140613001865,1023411832
O20140613001865,1033580659
O20140613001865,1033595251
O20140613001865,1053338319
O20140613001865,1053338392
O20140613001865,1053702860
O20140613001865,1063439305
O20140613001865,1063439313
O20140613001865,1073530317
O20140613001865,1073530325
O20140613001865,1073530341
O20140613001865,1083632566
O20140613001865,1083817829
O20140613001865,1093111809
O20140613001865,1093193252
O20140613001865,1093733578
O20140613001865,1104299650
O20140613001865,1134463888
O20140613001865,1134584311
O20140613001865,1144247404
O20140613001865,1144247487
O20140613001865,1144614645
O20140613001865,1144623950
O20140613001865,1144677790
O20140613001865,1154348407
O20140613001865,1154348415
O20140613001865,1154348423
O20140613001865,1154348498
O20140613001865,1164440673
O20140613001865,1164449401
O20140613001865,1164449435
O20140613001865,1164894598
O20140613001865,1205069226
O20140613001865,1215351929
O20140613001865,1235156506
O20140613001865,1235156571
O20140613001865,1235156597
O20140613001865,1235468174
O20140613001865,1235520172
O20140613001865,1235532045
O20140613001865,1235543091
O20140613001865,1245257500
O20140613001865,1245257518
O20140613001865,1245257583
O20140613001865,1245257591
O20140613001865,1255358529
O20140613001865,1255358594
O20140613001865,1265835946
O20140613001865,1285030098
O20140613001865,1285051763
O20140613001865,1285652768
O20140613001865,1295137479
O20140613001865,1316964687
O20140613001865,1326065665
O20140613001865,1326065681
O20140613001865,1336166677
O20140613001865,1336166685
O20140613001865,1336166693
O20140613001865,1336542273
O20140613001865,1346267614
O20140613001865,1346267689
O20140613001865,1346667821
O20140613001865,1366833782
O20140613001865,1376561852
O20140613001865,1386852200
O20140613001865,1396117735
O20140613001865,1407873771
O20140613001865,1417974759
O20140613001865,1417974775
O20140613001865,1417974783
O20140613001865,1427075761
O20140613001865,1427075779
O20140613001865,1427075787
O20140613001865,1427075795
O20140613001865,1427077403
O20140613001865,1427455500
O20140613001865,1437176708
O20140613001865,1437176773
O20140613001865,1437358058
O20140613001865,1437521879
O20140613001865,1437556503
O20140613001865,1487100061
O20140613001865,1508883844
O20140613001865,1508883869
O20140613001865,1518364694
O20140613001865,1518984863
O20140613001865,1518984871
O20140613001865,1518984889
O20140613001865,1528085867
O20140613001865,1598782864
O20140613001865,1609893940
O20140613001865,1609893957
O20140613001865,1609893965
O20140613001865,1609893973
O20140613001865,1619177276
O20140613001865,1619994951
O20140613001865,1629096110
O20140613001865,1679942221
O20140613001865,1699213173
O20140613001865,1699792937
O20140613001865,1699792952
O20140613001865,1700159522
O20140613001865,1700289444
O20140613001865,1710905203
O20140613001865,1750782173
O20140613001865,1750828000
O20140613001865,1780055301
O20140613001865,1780085571
O20140613001865,1780601054
O20140613001865,1790187979
O20140613001865,1790702033
O20140613001865,1790702041
O20140613001865,1790702058
O20140613001865,1790702066
O20140613001865,1801814397
O20140613001865,1831375286
O20140613001865,1881611135
O20140613001865,1922284355
O20140613001865,1932570587
O20140613001865,1952792145
O20140613001865,1962429209
O20140613001865,1962429233
O20140613001865,1962717157
O20140613001865,1962805671
O20140613001865,1972520229
O20140613001865,1972520237
O20140613001865,1972520245
O20140613001865,1982621223
O20140613001865,1982621231
O20140613001865,1982621256
O20140613001865,1992723480
O20140616000469,1104138486
O20140616000469,1174611313
O20140616000469,1245424464
O20140616000469,1306037163
O20140616000469,1366710584
O20140616000469,1538581418
O20140616000469,1578895702
O20140616000469,1619252236
O20140616000469,1659436368
O20140616000469,1871787093
O20140616000469,1942571708
O20140616000844,1568887875
O20140616000844,1609315258
O20140616000844,1982368403
O20140616001959,1659744084
O20140617000717,1487816468
O20140618000244,1003507500
O20140618000896,1992141964
O20140618001717,1033562913
O20140618001771,1083755631
O20140618001771,1376683151
O20140618001771,1447390265
O20140618001771,1689620478
O20140619002050,1407872997
O20140620000818,1417941295
O20140620001165,1700040359
O20140620001991,1225198468
O20140620001991,1336655299
